Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),AQI
04-09-2024,35.79,66.27,1.21,2.06,21.3,0.28,3.17,67
05-09-2024,39.44,73.04,1.28,2.2,21.27,0.37,2.52,75
06-09-2024,27.47,50.87,1.25,2.05,21.3,0.28,3.33,43
07-09-2024,44.81,82.98,1.29,2.13,21.36,0.48,3.81,81
08-09-2024,46.51,86.12,1.26,2.08,21.37,0.55,3.1,88
09-09-2024,34.01,62.98,1.22,2.08,21.4,0.35,3.28,63
10-09-2024,22.81,42.24,1.21,1.89,22.64,0.18,2.51,47
11-09-2024,24.24,44.89,6.46,1.99,23.84,0.21,1.89,45
12-09-2024,31.86,59,18.21,2.16,23.49,0.39,1.36,57
13-09-2024,35.23,65.25,1.23,1.88,23.29,0.1,2.35,58
14-09-2024,34.24,63.4,1.19,1.8,23.29,0.05,3.12,78
15-09-2024,32.13,59.51,1.21,1.89,23.1,0.19,2.54,74
16-09-2024,35.51,65.76,1.21,1.97,23.32,0.28,2.2,68
17-09-2024,22.21,41.13,1.18,1.64,24.93,0.11,2.43,51
18-09-2024,37.94,70.26,1.22,2.03,23.79,0.36,1.91,63
19-09-2024,39.02,72.27,1.19,1.99,23.26,0.17,2.59,73
20-09-2024,,,1.28,2.08,22.28,0.24,2.99,69
21-09-2024,40.59,75.16,1.2,2.12,23.37,0.25,2.91,86
22-09-2024,33.41,61.87,1.2,1.94,23.43,0.15,3.53,83
23-09-2024,35.63,65.97,1.23,2.14,23.61,0.32,3.52,86
24-09-2024,39.47,73.09,1.18,2.15,23.78,0.36,3.02,90
25-09-2024,25.29,46.83,1.24,2.03,23.65,0.23,2.49,130
26-09-2024,14.16,26.22,1.21,1.89,23.51,0.24,1.56,34
27-09-2024,24.49,45.34,12.3,1.79,24.99,0.46,1.44,33
28-09-2024,22.63,41.91,1.22,1.92,23.68,0.32,1.24,48
29-09-2024,20.22,37.46,6.08,1.82,23.66,0.23,1.7,36
30-09-2024,24.27,44.95,1.26,1.81,23.59,0.25,1.91,48
01-10-2024,32.23,59.69,1.29,1.85,23.68,0.17,3.08,52
02-10-2024,49.59,91.83,1.24,1.94,23.46,0.17,4.16,94
03-10-2024,59.14,109.5,16.51,2.1,23.84,0.35,4.41,111
04-10-2024,55.33,102.46,1.37,2.26,23.61,0.42,3.26,119
05-10-2024,62.08,114.97,1.22,2.57,23.42,0.63,2.67,94
06-10-2024,44.99,83.31,1.24,2.1,23.41,0.53,2.25,106
07-10-2024,40.49,74.99,1.2,2.32,23.36,0.44,2.58,68
08-10-2024,51.96,96.22,1.23,2.44,23.53,0.56,2.31,102
09-10-2024,47.09,87.21,1.2,2.04,23.72,0.27,3.55,101
10-10-2024,42.8,79.25,1.19,2,23.45,0.21,4.11,89
11-10-2024,63.71,117.98,1.23,2.03,23.37,0.37,4.95,98
12-10-2024,33.01,53.75,1.16,2.18,23.42,0.43,3.78,86
13-10-2024,16.64,22.19,1.19,2.16,23.3,0.41,4.56,58
14-10-2024,22.03,29.37,1.22,2.53,23.47,0.6,3.9,74
15-10-2024,24.93,32.03,1.19,2.54,23.32,0.4,3.89,54
16-10-2024,58.54,73.17,1.24,2.93,23.51,0.65,4.31,92
17-10-2024,46.72,58.4,1.2,2.98,23.45,0.62,3.43,78
18-10-2024,51.51,64.38,19.61,3.2,22.91,0.67,3.43,71
19-10-2024,52.69,65.87,1.33,2.88,22.45,0.57,5.15,73
20-10-2024,58.85,73.56,1.25,2.72,23.18,0.57,5.94,85
21-10-2024,45.68,57.09,1.24,2.56,23.98,0.52,4.09,74
22-10-2024,49.12,61.4,1.2,2.62,24.88,0.58,3.14,81
23-10-2024,49.8,62.25,1.12,2.84,30.77,0.67,0.98,86
24-10-2024,37.14,46.42,1.29,2.52,22.91,0.55,1.58,77
25-10-2024,18.13,22.67,1.22,1.97,24.62,0.22,1.38,34
26-10-2024,24.72,30.91,1.04,1.91,37.49,0.3,0.68,39
27-10-2024,22.25,27.81,72.13,1.85,40.43,0.33,0.7,35
28-10-2024,40.22,50.27,286.67,2.07,42.13,0.84,0.9,49
29-10-2024,56.86,71.07,,2.71,45.2,1.82,1.12,86
30-10-2024,46.58,58.23,4,2.6,35.37,0.91,2.46,67
31-10-2024,71.21,89.02,1.37,2.51,21.89,0.62,2.62,80
01-11-2024,70.31,87.89,1.26,2.24,21.95,0.33,4.07,124
02-11-2024,76.22,95.28,1.27,2.74,21.87,0.98,4.32,108
03-11-2024,75.74,94.68,1.28,2.9,21.81,1.14,3.67,133
04-11-2024,66.07,81.58,1.27,2.78,23.06,0.89,1.88,117
05-11-2024,51.47,61.75,1.31,2.88,23.08,0.48,1.85,79
06-11-2024,49.52,59.42,1.17,2.54,27.01,0.48,2.93,76
07-11-2024,44.21,53.03,1.17,2.82,30.02,0.48,1.99,70
08-11-2024,36.05,43.25,1.24,2.57,25.34,0.53,2.03,60
09-11-2024,40.19,48.23,1.15,2.86,36.12,0.54,1.25,54
10-11-2024,46.86,56.23,1.2,3.37,37.84,0.76,1.55,64
11-11-2024,54.36,65.23,1.22,3.05,28.9,1.15,2.68,86
12-11-2024,57.17,68.61,1.33,3.13,21.4,1.17,2.75,89
13-11-2024,55.9,67.08,1.2,2.48,25.73,1.37,2.93,78
14-11-2024,49.68,59.62,1.13,3.53,30.92,0.73,2.17,85
15-11-2024,59.92,71.9,1.32,2.89,21.4,0.63,2.82,106
16-11-2024,43.84,52.62,1.26,2.74,21.43,0.43,3.6,80
17-11-2024,50.02,60.02,1.31,2.59,21.37,0.44,3.79,82
18-11-2024,66.56,79.88,1.29,3.03,21.36,1.01,2.61,108
19-11-2024,68.4,82.08,1.28,2.92,21.33,1.41,2.37,114
20-11-2024,76.11,91.33,1.3,2.81,21.43,0.89,3.61,124
21-11-2024,66.52,79.82,1.23,3.15,24.41,0.86,3.56,118
22-11-2024,74.87,89.84,1.13,4.31,30.17,0.99,2.43,114
23-11-2024,95.27,114.33,1.23,4.07,25.42,1.73,2.27,135
24-11-2024,79.14,94.96,1.31,3.05,21.24,1.56,2.9,132
25-11-2024,37.99,50.03,1.32,3.05,21.35,0.79,3.91,82
26-11-2024,33.46,44.62,1.34,2.81,21.32,0.64,3.79,66
27-11-2024,42.61,56.82,1.28,2.64,21.36,0.98,2.92,84
28-11-2024,42.08,56.11,1.27,2.99,21.47,1.49,2.39,67
29-11-2024,50.97,67.96,1.26,2.55,21.31,2.04,2.55,80
30-11-2024,46.03,61.38,1.29,3,21.27,1.68,2.58,78
01-12-2024,59.48,79.31,1.33,2.95,21.36,1.53,2.72,77
02-12-2024,52.06,80.97,1.23,3.11,21.97,2.12,3.77,76
03-12-2024,53.11,82.06,1.28,2.97,21.43,2.22,3.08,95
04-12-2024,29.41,51.66,1.29,2.65,21.42,0.03,4.35,64
05-12-2024,22.92,41.58,1.32,2.62,21.36,0,3.42,42
06-12-2024,25.45,47.04,1.28,2.77,21.85,0.14,5.34,46
07-12-2024,28.02,56,1.35,2.57,21.32,1.56,2.95,44
08-12-2024,42.63,73.21,1.31,2.79,21.31,1.82,2.02,69
09-12-2024,39.02,64.47,1.33,3.24,21.4,0.77,3.25,46
10-12-2024,36.88,58.23,1.32,2.72,21.23,0.45,3.52,56
11-12-2024,28.42,46.84,1.26,2.76,20.61,0.25,3.28,45
12-12-2024,32.31,54.78,1.28,3.2,21.2,0.4,3.58,46
13-12-2024,38.5,63.83,1.27,3.12,21.32,0.4,4.47,57
14-12-2024,28.21,,1.33,3.14,21.28,0.27,3.54,47
15-12-2024,36.91,,1.35,3.42,21.28,0.56,3.27,56
16-12-2024,54.6,96.87,1.44,3.58,21.74,1.53,3.61,71
17-12-2024,63.57,106.2,1.37,3.27,21.47,2.33,2.73,91
18-12-2024,76.49,124.04,1.36,2.53,21.56,2.72,2.25,113
19-12-2024,70.36,111.85,1.33,2.47,21.6,2.76,1.48,143
20-12-2024,37.82,56.74,1.26,2.91,21.65,1.67,1.98,72
21-12-2024,34.19,51.29,1.31,2.77,21.62,1.29,1.92,70
22-12-2024,30.94,46.41,1.32,2.88,21.63,0.86,2.38,59
23-12-2024,28.18,42.27,1.29,2.96,21.61,0.74,1.67,56
24-12-2024,26.6,41.55,1.31,3.05,22.04,0.48,2.61,53
25-12-2024,32.17,53.62,1.34,2.64,21.57,0.69,1.48,46
26-12-2024,42.64,71.08,1.31,2.18,21.89,2.04,1.48,58
27-12-2024,40.03,66.71,1.31,1.96,21.68,1.83,1.43,77
28-12-2024,29,48.33,1.29,2.51,21.64,0.01,1.12,46
29-12-2024,23.57,39.28,1.29,1.9,21.67,0,1.38,50
30-12-2024,14.25,23.74,1.22,1.96,21.64,0,1.6,30
31-12-2024,13.07,21.78,1.27,2.02,21.73,0,1.52,30
